retrieved_at_vn,flight_date,direction,scheduled_time,estimated_time,route_airport,flight_number,status_raw,source_airport,route_airport_std,status_group,scheduled_dt,estimated_dt,delay_minutes,label_delay,flight_key,icao_code,report_time_utc,report_time_vn,temperature_c,dew_point_c,wind_direction_deg,wind_speed_kt,visibility_miles,cloud_cover,raw_metar,is_wind_variable,weather_age_minutes,scheduled_hour,scheduled_dayofweek,scheduled_month,sin_hour,cos_hour,airline_code,flight_num_only,minutes_to_departure_at_snapshot,is_estimated_missing,visibility_bin,temp_dew_spread,is_low_visibility
2026-04-22 00:25:29,2026-04-22,Arrival,13:15,,TP. Hồ Chí Minh (SGN),BL6036,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 13:15:00,,,0,DN|Arrival|HO CHI MINH (SGN)|BL6036|2026-04-22 13:15:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,13,2,4,-0.2588190451025208,-0.9659258262890683,BL,6036,769.5166666666667,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,16:30,,TP. Hồ Chí Minh (SGN),VJ640,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 16:30:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ640|2026-04-22 16:30:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,16,2,4,-0.8660254037844384,-0.5000000000000004,VJ,640,964.5166666666667,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,19:50,,TP. Hồ Chí Minh (SGN),VJ642,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 19:50:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ642|2026-04-22 19:50:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,19,2,4,-0.9659258262890684,0.2588190451025203,VJ,642,1164.5166666666667,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,22:00,,TP. Hồ Chí Minh (SGN),VJ646,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 22:00:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ646|2026-04-22 22:00:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,22,2,4,-0.5000000000000004,0.8660254037844384,VJ,646,1294.5166666666667,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,21:20,,TP. Hồ Chí Minh (SGN),VJ648,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 21:20:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ648|2026-04-22 21:20:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,21,2,4,-0.7071067811865477,0.7071067811865474,VJ,648,1254.5166666666667,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,07:05,,TP. Hồ Chí Minh (SGN),VN106,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 07:05:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VN106|2026-04-22 07:05:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,7,2,4,0.9659258262890683,-0.25881904510252063,VN,106,399.51666666666665,1,Medium,3,0.0
2026-04-22 00:25:29,2026-04-22,Arrival,14:50,,TP. Hồ Chí Minh (SGN),VJ638,Đúng giờ,DN,HO CHI MINH (SGN),on_time,2026-04-22 14:50:00,,,0,DN|Arrival|HO CHI MINH (SGN)|VJ638|2026-04-22 14:50:00,VVDN,2026-04-21T17:00:00.000Z,2026-04-22 00:00:00,26,23,,1,6.0,FEW@2000ft,METAR VVDN 211700Z VRB01KT 9999 FEW020 26/23 Q1008 NOSIG,1,25.483333333333334,14,2,4,-0.4999999999999997,-0.8660254037844388,VJ,638,864.5166666666667,1,Medium,3,0.0
2026-04-22 09:33:32,2026-04-22,Departure,10:20,10:20,Hà Nội (HAN),BL6080,17-19,DN,HA NOI (HAN),other,2026-04-22 10:20:00,2026-04-22 10:20:00,0.0,0,DN|Departure|HA NOI (HAN)|BL6080|2026-04-22 10:20:00,VVDN,2026-04-22T02:30:00.000Z,2026-04-22 09:30:00,30,23,160.0,5,6.0,clear,METAR VVDN 220230Z 16005KT 100V220 CAVOK 30/23 Q1009 NOSIG,0,3.533333333333333,10,2,4,0.49999999999999994,-0.8660254037844387,BL,6080,46.46666666666667,0,Medium,7,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:45,09:45,Hà Nội (HAN),VN164,3-16,DN,HA NOI (HAN),other,2026-04-23 09:45:00,2026-04-23 09:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN164|2026-04-23 09:45:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,VN,164,554.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,11:35,11:35,Hà Nội (HAN),VN166,3-16,DN,HA NOI (HAN),other,2026-04-23 11:35:00,2026-04-23 11:35:00,0.0,0,DN|Departure|HA NOI (HAN)|VN166|2026-04-23 11:35:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,11,3,4,0.258819045102521,-0.9659258262890682,VN,166,664.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:00,13:00,Hà Nội (HAN),VN168,3-16,DN,HA NOI (HAN),other,2026-04-23 13:00:00,2026-04-23 13:00:00,0.0,0,DN|Departure|HA NOI (HAN)|VN168|2026-04-23 13:00:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,VN,168,749.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:50,13:50,Hà Nội (HAN),VN170,3-16,DN,HA NOI (HAN),other,2026-04-23 13:50:00,2026-04-23 13:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN170|2026-04-23 13:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,VN,170,799.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:30,09:30,Hải Phòng (HPH),VJ720,27-34,DN,HAI PHONG (HPH),other,2026-04-23 09:30:00,2026-04-23 09:30:00,0.0,0,DN|Departure|HAI PHONG (HPH)|VJ720|2026-04-23 09:30:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,VJ,720,539.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:45,13:45,Hà Nội (HAN),VN172,3-16,DN,HA NOI (HAN),other,2026-04-23 13:45:00,2026-04-23 13:45:00,0.0,0,DN|Departure|HA NOI (HAN)|VN172|2026-04-23 13:45:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,VN,172,794.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,18:05,18:05,Hà Nội (HAN),VN180,3-16,DN,HA NOI (HAN),other,2026-04-23 18:05:00,2026-04-23 18:05:00,0.0,0,DN|Departure|HA NOI (HAN)|VN180|2026-04-23 18:05:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,18,3,4,-1.0,-1.8369701987210297e-16,VN,180,1054.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,18:10,18:10,Hà Nội (HAN),VN178,3-16,DN,HA NOI (HAN),other,2026-04-23 18:10:00,2026-04-23 18:10:00,0.0,0,DN|Departure|HA NOI (HAN)|VN178|2026-04-23 18:10:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,18,3,4,-1.0,-1.8369701987210297e-16,VN,178,1059.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,19:25,19:25,Hà Nội (HAN),VN188,3-16,DN,HA NOI (HAN),other,2026-04-23 19:25:00,2026-04-23 19:25:00,0.0,0,DN|Departure|HA NOI (HAN)|VN188|2026-04-23 19:25:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,19,3,4,-0.9659258262890684,0.2588190451025203,VN,188,1134.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,21:10,21:10,Hà Nội (HAN),VN7058,3-16,DN,HA NOI (HAN),other,2026-04-23 21:10:00,2026-04-23 21:10:00,0.0,0,DN|Departure|HA NOI (HAN)|VN7058|2026-04-23 21:10:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,21,3,4,-0.7071067811865477,0.7071067811865474,VN,7058,1239.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,11:00,11:00,Hà Nội (HAN),VU638,21-24,DN,HA NOI (HAN),other,2026-04-23 11:00:00,2026-04-23 11:00:00,0.0,0,DN|Departure|HA NOI (HAN)|VU638|2026-04-23 11:00:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,11,3,4,0.258819045102521,-0.9659258262890682,VU,638,629.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,08:50,08:50,Hà Nội (HAN),VN160,3-16,DN,HA NOI (HAN),other,2026-04-23 08:50:00,2026-04-23 08:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN160|2026-04-23 08:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,8,3,4,0.8660254037844387,-0.4999999999999998,VN,160,499.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,16:35,16:35,Hà Nội (HAN),VN174,3-16,DN,HA NOI (HAN),other,2026-04-23 16:35:00,2026-04-23 16:35:00,0.0,0,DN|Departure|HA NOI (HAN)|VN174|2026-04-23 16:35:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,16,3,4,-0.8660254037844384,-0.5000000000000004,VN,174,964.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,07:50,07:50,Hà Nội (HAN),VN158,3-16,DN,HA NOI (HAN),other,2026-04-23 07:50:00,2026-04-23 07:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VN158|2026-04-23 07:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,7,3,4,0.9659258262890683,-0.25881904510252063,VN,158,439.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:15,13:15,Hà Nội (HAN),VJ510,27-34,DN,HA NOI (HAN),other,2026-04-23 13:15:00,2026-04-23 13:15:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ510|2026-04-23 13:15:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,VJ,510,764.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,16:05,16:05,Hà Nội (HAN),VJ528,27-34,DN,HA NOI (HAN),other,2026-04-23 16:05:00,2026-04-23 16:05:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ528|2026-04-23 16:05:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,16,3,4,-0.8660254037844384,-0.5000000000000004,VJ,528,934.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,21:30,21:30,Hà Nội (HAN),VJ526,27-34,DN,HA NOI (HAN),other,2026-04-23 21:30:00,2026-04-23 21:30:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ526|2026-04-23 21:30:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,21,3,4,-0.7071067811865477,0.7071067811865474,VJ,526,1259.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:20,09:20,Hà Nội (HAN),VJ524,27-34,DN,HA NOI (HAN),other,2026-04-23 09:20:00,2026-04-23 09:20:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ524|2026-04-23 09:20:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,VJ,524,529.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,19:50,19:50,Hà Nội (HAN),VJ520,27-34,DN,HA NOI (HAN),other,2026-04-23 19:50:00,2026-04-23 19:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ520|2026-04-23 19:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,19,3,4,-0.9659258262890684,0.2588190451025203,VJ,520,1159.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,20:50,20:50,Hà Nội (HAN),VJ518,27-34,DN,HA NOI (HAN),other,2026-04-23 20:50:00,2026-04-23 20:50:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ518|2026-04-23 20:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,20,3,4,-0.8660254037844386,0.5000000000000001,VJ,518,1219.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,16:55,16:55,Hà Nội (HAN),VJ512,27-34,DN,HA NOI (HAN),other,2026-04-23 16:55:00,2026-04-23 16:55:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ512|2026-04-23 16:55:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,16,3,4,-0.8660254037844384,-0.5000000000000004,VJ,512,984.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,14:05,14:05,Hà Nội (HAN),VJ508,27-34,DN,HA NOI (HAN),other,2026-04-23 14:05:00,2026-04-23 14:05:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ508|2026-04-23 14:05:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,14,3,4,-0.4999999999999997,-0.8660254037844388,VJ,508,814.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,12:40,12:40,Hà Nội (HAN),VJ1504,27-34,DN,HA NOI (HAN),other,2026-04-23 12:40:00,2026-04-23 12:40:00,0.0,0,DN|Departure|HA NOI (HAN)|VJ1504|2026-04-23 12:40:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,12,3,4,1.2246467991473532e-16,-1.0,VJ,1504,729.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,18:25,18:25,Hà Nội (HAN),QH146,43-45,DN,HA NOI (HAN),other,2026-04-23 18:25:00,2026-04-23 18:25:00,0.0,0,DN|Departure|HA NOI (HAN)|QH146|2026-04-23 18:25:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,18,3,4,-1.0,-1.8369701987210297e-16,QH,146,1074.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,10:20,10:20,Hà Nội (HAN),BL6080,17-20,DN,HA NOI (HAN),other,2026-04-23 10:20:00,2026-04-23 10:20:00,0.0,0,DN|Departure|HA NOI (HAN)|BL6080|2026-04-23 10:20:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,10,3,4,0.49999999999999994,-0.8660254037844387,BL,6080,589.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,20:25,20:25,Hà Nội (HAN),BL6070,17-20,DN,HA NOI (HAN),other,2026-04-23 20:25:00,2026-04-23 20:25:00,0.0,0,DN|Departure|HA NOI (HAN)|BL6070|2026-04-23 20:25:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,20,3,4,-0.8660254037844386,0.5000000000000001,BL,6070,1194.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,22:25,22:25,Hà Nội (HAN),9G942,35-39,DN,HA NOI (HAN),other,2026-04-23 22:25:00,2026-04-23 22:25:00,0.0,0,DN|Departure|HA NOI (HAN)|9G942|2026-04-23 22:25:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,22,3,4,-0.5000000000000004,0.8660254037844384,9G,9,1314.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:50,13:50,Hà Nội (HAN),9G922,35-39,DN,HA NOI (HAN),other,2026-04-23 13:50:00,2026-04-23 13:50:00,0.0,0,DN|Departure|HA NOI (HAN)|9G922|2026-04-23 13:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,9G,9,799.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:35,09:35,Hải Phòng (HPH),VN1670,3-16,DN,HAI PHONG (HPH),other,2026-04-23 09:35:00,2026-04-23 09:35:00,0.0,0,DN|Departure|HAI PHONG (HPH)|VN1670|2026-04-23 09:35:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,VN,1670,544.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,06:05,06:05,Hà Nội (HAN),VN156,3-16,DN,HA NOI (HAN),other,2026-04-23 06:05:00,2026-04-23 06:05:00,0.0,0,DN|Departure|HA NOI (HAN)|VN156|2026-04-23 06:05:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,6,3,4,1.0,6.123233995736766e-17,VN,156,334.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:10,09:10,TP. Hồ Chí Minh (SGN),9G961,35-39,DN,HO CHI MINH (SGN),other,2026-04-23 09:10:00,2026-04-23 09:10:00,0.0,0,DN|Departure|HO CHI MINH (SGN)|9G961|2026-04-23 09:10:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,9G,9,519.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:20,13:20,Cần Thơ (VCA),VJ703,27-34,DN,CAN THO (VCA),other,2026-04-23 13:20:00,2026-04-23 13:20:00,0.0,0,DN|Departure|CAN THO (VCA)|VJ703|2026-04-23 13:20:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,VJ,703,769.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,13:50,13:50,TP. Hồ Chí Minh (SGN),BL6037,17-20,DN,HO CHI MINH (SGN),other,2026-04-23 13:50:00,2026-04-23 13:50:00,0.0,0,DN|Departure|HO CHI MINH (SGN)|BL6037|2026-04-23 13:50:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,13,3,4,-0.2588190451025208,-0.9659258262890683,BL,6037,799.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,07:15,07:15,Phú Quốc (PQC),VJ719,27-34,DN,PHU QUOC (PQC),other,2026-04-23 07:15:00,2026-04-23 07:15:00,0.0,0,DN|Departure|PHU QUOC (PQC)|VJ719|2026-04-23 07:15:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,7,3,4,0.9659258262890683,-0.25881904510252063,VJ,719,404.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,14:10,14:10,Phú Quốc (PQC),VJ715,27-34,DN,PHU QUOC (PQC),other,2026-04-23 14:10:00,2026-04-23 14:10:00,0.0,0,DN|Departure|PHU QUOC (PQC)|VJ715|2026-04-23 14:10:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,14,3,4,-0.4999999999999997,-0.8660254037844388,VJ,715,819.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,15:40,15:40,Phú Quốc (PQC),9G2965,35-39,DN,PHU QUOC (PQC),other,2026-04-23 15:40:00,2026-04-23 15:40:00,0.0,0,DN|Departure|PHU QUOC (PQC)|9G2965|2026-04-23 15:40:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,15,3,4,-0.7071067811865471,-0.7071067811865479,9G,9,909.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,09:00,09:00,Phú Quốc (PQC),9G2961,35-39,DN,PHU QUOC (PQC),other,2026-04-23 09:00:00,2026-04-23 09:00:00,0.0,0,DN|Departure|PHU QUOC (PQC)|9G2961|2026-04-23 09:00:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,9,3,4,0.7071067811865476,-0.7071067811865475,9G,9,509.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,18:00,18:00,Nha Trang (CXR),VN1941,3-16,DN,NHA TRANG (CXR),other,2026-04-23 18:00:00,2026-04-23 18:00:00,0.0,0,DN|Departure|NHA TRANG (CXR)|VN1941|2026-04-23 18:00:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,18,3,4,-1.0,-1.8369701987210297e-16,VN,1941,1049.65,0,Medium,4,0.0
2026-04-23 00:30:21,2026-04-23,Departure,15:10,15:10,TP. Hồ Chí Minh (SGN),VU673,21-24,DN,HO CHI MINH (SGN),other,2026-04-23 15:10:00,2026-04-23 15:10:00,0.0,0,DN|Departure|HO CHI MINH (SGN)|VU673|2026-04-23 15:10:00,VVDN,2026-04-22T17:30:00.000Z,2026-04-23 00:30:00,27,23,160.0,2,6.0,FEW@2000ft,METAR VVDN 221730Z 16002KT 9999 FEW020 27/23 Q1007 NOSIG,0,0.35,15,3,4,-0.7071067811865471,-0.7071067811865479,VU,673,879.65,0,Medium,4,0.0
